Depth (mbsf),GR,RHOB,RES,A16L,A40L,P16H,P28H,P40H,Vp
29.4132,63.19168,1.672579,1.031683,0.999583,1.027397,0.944528,0.944992,0.947443,1515.315
29.5656,67.93105,1.672579,1.029895,1.007144,1.03632,0.96185,0.967833,0.973511,1520.989
29.718,67.27686,1.684926,1.013203,1.013411,1.03124,0.969314,0.974627,0.979959,1524.922
29.8704,66.82033,1.701767,1.062908,1.023286,1.041372,0.977089,0.986039,0.993594,1526.727
30.0228,64.11211,1.747156,1.036395,1.027253,1.049154,0.978878,0.988504,0.997507,1527.292
30.1752,63.63789,1.758687,1.021954,1.032833,1.059479,0.985729,0.995962,1.00253,1527.48
30.3276,64.54578,1.801337,1.068265,1.04758,1.064827,1.004299,1.011074,1.018542,1528.472
30.48,64.54578,1.781137,1.070187,1.046103,1.068635,1.002146,1.010735,1.019575,1530.06
30.6324,64.54578,1.815026,1.086917,1.066223,1.075892,1.010173,1.018007,1.026023,1537.327
30.7848,66.20081,1.79553,1.076643,1.063713,1.082521,1.027938,1.036351,1.045518,1543.142
30.9372,65.6742,1.799257,1.067821,1.075915,1.094349,1.017991,1.030348,1.033468,1545.593
31.0896,68.83379,1.777074,1.06893,1.082989,1.098432,1.025164,1.035768,1.038099,1546.034
31.242,69.28516,1.786676,1.088598,1.089133,1.09696,1.036054,1.041304,1.043885,1545.837
31.3944,75.14623,1.795689,1.102603,1.097759,1.103545,1.067819,1.074059,1.0812,1547.66
31.5468,70.77793,1.819651,1.08487,1.09471,1.101998,1.046558,1.050678,1.053012,1552.038
31.6992,71.30453,1.800524,1.080746,1.094985,1.105019,1.068753,1.076049,1.084757,1553.208
31.8516,67.62505,1.791906,1.108653,1.088974,1.10273,1.056972,1.061721,1.063311,1545.51
32.004,72.96492,1.789687,1.086842,1.093193,1.103401,1.046857,1.051653,1.057537,1540.543
32.1564,70.7833,1.793384,1.145157,1.080868,1.094807,1.051488,1.057619,1.068121,1541.779
32.3088,72.13431,1.791047,1.108643,1.079197,1.086224,1.032057,1.040063,1.052822,1546.098
32.4612,69.65819,1.817962,1.11381,1.077361,1.094208,1.016924,1.030316,1.04188,1546.321
32.6136,70.86185,1.811037,1.065201,1.060363,1.082117,1.010185,1.024051,1.035852,1544.891
32.766,70.71449,1.819758,1.031303,1.063944,1.081135,0.989577,1.000427,1.007112,1541.641
32.9184,70.41061,1.79961,1.033818,1.068497,1.079408,0.980208,0.98911,0.995588,1540.3
33.0708,72.20924,1.808137,1.053464,1.059845,1.076531,0.995889,1.001017,1.006837,1540.083
33.2232,70.17498,1.785948,1.07045,1.053762,1.080206,1.015285,1.025786,1.037338,1540.206
33.3756,69.12475,1.796298,1.071941,1.045968,1.071542,1.005934,1.015047,1.026102,1539.827
33.528,63.10206,1.782855,1.091371,1.044865,1.07962,0.99382,1.001878,1.013587,1540.377
33.6804,64.37724,1.813362,1.084093,1.043693,1.075587,0.990475,0.999686,1.009555,1540.213
33.8328,65.58089,1.812124,1.025709,1.044936,1.08127,0.98756,0.997148,1.00796,1539.33
33.9852,70.25632,1.811647,1.006287,1.045897,1.075982,0.986044,0.995158,1.000689,1540.182
34.1376,68.60811,1.79535,1.076558,1.055744,1.085696,0.983326,0.989637,0.993018,1541.268
34.29,63.93847,1.787654,1.11584,1.06199,1.087477,0.993482,0.996608,1.000611,1542.296
34.4424,65.28542,1.76441,1.161489,1.071534,1.088077,1.0225,1.025061,1.033864,1541.79
34.5948,66.0377,1.776681,1.143106,1.084415,1.092646,1.040304,1.04902,1.06048,1540.4
34.7472,73.70906,1.775081,1.148402,1.088989,1.100985,1.052335,1.059909,1.068753,1538.746
34.8996,73.41529,1.761964,1.132891,1.103781,1.111893,1.066913,1.075301,1.079034,1540.02
35.052,75.22077,1.777663,1.159321,1.117163,1.125677,1.076688,1.08452,1.094174,1542.788
35.2044,73.42271,1.791413,1.153881,1.106799,1.112671,1.069655,1.079429,1.085557,1547.277
35.3568,73.64839,1.809771,1.157969,1.131498,1.136599,1.080912,1.090908,1.102876,1554.088
35.5092,67.47968,1.806893,1.194051,1.135122,1.138139,1.080833,1.095118,1.107672,1557.831
35.6616,67.17877,1.802461,1.186801,1.132496,1.159102,1.079363,1.085391,1.094414,1556.443
35.814,63.10983,1.775973,1.078885,1.141617,1.149668,1.080504,1.087415,1.096179,1553.886
35.9664,64.60853,1.785418,1.003635,1.142593,1.154851,1.073119,1.090282,1.099554,1554.348
36.1188,65.20332,1.767292,1.104704,1.14032,1.157017,1.086493,1.100285,1.104357,1554.237
36.2712,65.88699,1.781285,1.056985,1.14128,1.158727,1.104768,1.111141,1.115374,1553.879
36.4236,66.66614,1.745401,1.05844,1.140808,1.159749,1.086734,1.098082,1.103195,1553.237
36.576,64.64201,1.770582,1.044787,1.138037,1.155333,1.096208,1.104005,1.116523,1552.801
36.7284,67.12454,1.758636,1.105056,1.136344,1.15907,1.094402,1.106668,1.115412,1552.299
36.8808,68.05423,1.773932,1.118703,1.149481,1.161766,1.088211,1.096402,1.099132,1552.608
37.0332,68.20154,1.771722,1.133538,1.143481,1.152063,1.092559,1.09853,1.102126,1552.882
37.1856,66.62175,1.772716,1.156407,1.151252,1.163398,1.090904,1.101543,1.098957,1553.198
37.338,67.40131,1.766676,1.107082,1.158416,1.167505,1.092943,1.101977,1.104051,1553.978
37.4904,67.92779,1.784786,1.15618,1.162592,1.161821,1.119336,1.123462,1.12505,1553.797
37.6428,69.27506,1.775098,1.206479,1.169803,1.173687,1.132882,1.135849,1.139702,1554.725
37.7952,69.12131,1.778591,1.125521,1.17363,1.174929,1.15857,1.17148,1.174943,1556.349
37.9476,71.23096,1.755671,1.193682,1.177973,1.181506,1.153198,1.169226,1.175037,1555.625
38.1,70.86166,1.746771,1.109725,1.169704,1.178973,1.145605,1.158866,1.157915,1554.794
38.2524,72.58832,1.745107,1.125669,1.171991,1.177963,1.143547,1.145787,1.146464,1556.578
38.4048,75.43906,1.766156,1.167451,1.162624,1.176905,1.132836,1.126704,1.1262,1559.955
38.5572,76.26297,1.79548,1.161618,1.147848,1.159256,1.123716,1.132248,1.138118,1561.971
38.7096,77.62395,1.819717,1.103797,1.159316,1.156848,1.135303,1.144396,1.154109,1563.065
38.862,72.51638,1.841807,1.043458,1.138859,1.149881,1.076355,1.083072,1.086822,1559.865
39.0144,72.21906,1.807014,1.14448,1.13862,1.14268,1.097343,1.097267,1.106177,1554.665
39.1668,68.15673,1.80279,1.126133,1.130976,1.14203,1.060249,1.067483,1.072111,1550.383
39.3192,68.00628,1.784392,1.08604,1.118589,1.124367,1.053345,1.058509,1.068366,1548.424
39.4716,68.14291,1.791156,1.105507,1.117736,1.129059,1.055385,1.063332,1.070146,1547.944
39.624,72.04758,1.7605,1.120314,1.113316,1.127174,1.046473,1.057087,1.065565,1547.523
39.7764,71.59621,1.772909,1.13161,1.10949,1.118717,1.058483,1.063966,1.071057,1548.696
39.9288,71.7605,1.764249,1.132359,1.109976,1.128317,1.065332,1.069599,1.073885,1552.348
40.0812,69.6613,1.807845,1.101102,1.11143,1.124488,1.042158,1.044076,1.048098,1556.158
40.2336,70.70773,1.791319,1.118461,1.101104,1.125123,1.048021,1.056436,1.066682,1555.426
40.386,67.54813,1.807768,1.118838,1.100178,1.125315,1.050077,1.058238,1.067388,1552.879
40.5384,68.29709,1.783147,1.099076,1.102921,1.128606,1.046852,1.056414,1.070087,1550.982
40.6908,67.545,1.785511,1.10871,1.106833,1.118561,1.027467,1.036532,1.040958,1548.388
40.8432,70.40367,1.775486,1.156598,1.101993,1.117434,1.027051,1.033576,1.03782,1548.142
40.9956,69.20335,1.788314,1.100013,1.117156,1.126913,1.051054,1.058264,1.06076,1553.782
41.148,70.18107,1.817157,1.158218,1.123212,1.129732,1.080633,1.0886,1.096241,1560.004
41.3004,67.92422,1.818297,1.182963,1.122861,1.137646,1.078697,1.085444,1.091895,1562.538
41.4528,67.76726,1.837179,1.309344,1.127961,1.135398,1.039139,1.051474,1.05457,1564.133
41.6052,67.69546,1.839181,1.113132,1.129423,1.139801,1.085781,1.092425,1.100157,1564.437
41.7576,68.29728,1.841252,1.163551,1.130056,1.135541,1.094146,1.101533,1.110655,1564.409
41.91,68.45425,1.836303,1.112175,1.126967,1.140189,1.076577,1.086227,1.091787,1562.609
42.0624,66.50171,1.820538,1.111982,1.127276,1.147867,1.063425,1.076401,1.080499,1559.508
42.2148,65.59273,1.829492,1.155131,1.128133,1.14088,1.06329,1.073664,1.078585,1556.182
42.3672,65.13807,1.797371,1.145271,1.124912,1.138392,1.073448,1.07593,1.083167,1553.249
42.5196,66.49218,1.789816,1.181442,1.124069,1.141844,1.07452,1.077428,1.083076,1552.386
42.672,67.10024,1.781127,1.185564,1.117459,1.137668,1.072946,1.083081,1.090285,1555.565
42.8244,67.10354,1.786201,1.082128,1.113347,1.142016,1.074686,1.093561,1.109872,1558.486
42.9768,66.05035,1.785005,1.082835,1.117546,1.134074,1.037029,1.043691,1.045775,1559.844
43.1292,65.18202,1.794499,0.934901,1.11059,1.141277,1.042578,1.050554,1.059829,1561.382
43.2816,64.42974,1.817567,1.105494,1.122366,1.144803,1.031347,1.03697,1.036349,1561.587
43.434,67.73978,1.855993,1.112954,1.127586,1.13445,1.054055,1.057262,1.063643,1560.957
43.5864,72.21906,1.845422,1.137219,1.135488,1.145647,1.081515,1.090455,1.102754,1560.014
43.7388,73.27225,1.840295,1.143496,1.138994,1.150677,1.091868,1.099639,1.112938,1562.118
43.8912,71.8053,1.817472,1.118792,1.139458,1.144097,1.099831,1.116053,1.121831,1561.907
44.0436,69.15334,1.815194,1.12495,1.140634,1.147806,1.097717,1.108778,1.114002,1558.514
44.196,69.8304,1.808416,1.120301,1.140765,1.148546,1.069754,1.071789,1.081053,1555.358
44.3484,67.98092,1.828217,1.188171,1.137388,1.142306,1.07179,1.07704,1.089853,1558.94
44.5008,69.12138,1.83196,1.207026,1.135939,1.133683,1.104899,1.13396,1.156936,1566.527
44.6532,70.28392,1.837123,1.116151,1.130117,1.124186,1.109025,1.131622,1.150238,1568.175
44.8056,72.32147,1.828538,1.032582,1.115592,1.143225,0.998253,1.010658,1.022975,1565.934
44.958,70.52291,1.835015,1.103774,1.118908,1.149089,0.978582,0.990538,1.006636,1561.93
45.1104,71.69246,1.829258,1.161056,1.124008,1.136332,1.056059,1.062336,1.06965,1558.635
45.2628,69.28516,1.817077,1.164484,1.129504,1.139024,1.073847,1.087702,1.098795,1558.29
45.4152,71.2411,1.809564,1.139269,1.129626,1.138545,1.073814,1.087546,1.103053,1559.531
45.5676,70.33162,1.818708,1.153147,1.135061,1.138554,1.07489,1.088196,1.097327,1561.089
45.72,71.45377,1.83104,1.137843,1.136486,1.155268,1.079039,1.086696,1.099066,1562.516
45.8724,71.67945,1.85804,1.130232,1.139412,1.161666,1.081873,1.08795,1.09334,1563.47
46.0248,71.53572,1.845317,1.161875,1.140077,1.151069,1.079221,1.089093,1.094941,1563.857
46.1772,73.9493,1.844562,1.1379,1.149828,1.159671,1.087054,1.096674,1.104802,1563.674
46.3296,74.92728,1.835178,1.169296,1.154141,1.160621,1.084227,1.094217,1.099883,1563.536
46.482,74.47591,1.824141,1.171858,1.146273,1.162278,1.077976,1.090652,1.096314,1565.12
46.6344,71.9116,1.812672,1.173683,1.155708,1.163672,1.088317,1.094092,1.098597,1567.192
46.7868,69.72998,1.792529,1.157421,1.150569,1.165641,1.091613,1.095729,1.101837,1567.308
46.9392,70.93364,1.798617,1.162913,1.15328,1.171178,1.091375,1.100486,1.107959,1566.367
47.0916,74.24284,1.808877,1.157575,1.152862,1.163301,1.099981,1.10596,1.111016,1564.98
47.244,75.22082,1.829207,1.162681,1.147611,1.174142,1.087203,1.098954,1.106447,1564.204
47.3964,72.66306,1.800144,1.155027,1.150581,1.169605,1.089946,1.097583,1.102774,1564.727
47.5488,67.39235,1.803836,1.16748,1.15643,1.174079,1.076111,1.085591,1.089507,1566.744
47.7012,66.79052,1.80087,1.167485,1.155579,1.175158,1.079535,1.086534,1.093579,1568.801
47.8536,62.72268,1.821338,1.175997,1.159198,1.173862,1.083009,1.089525,1.099127,1573.299
48.006,64.23934,1.839008,1.23133,1.16189,1.179306,1.092174,1.101055,1.107419,1576.866
48.1584,64.37611,1.830055,1.190337,1.171903,1.180168,1.100145,1.10797,1.112323,1578.948
48.3108,68.44396,1.841119,1.209544,1.186353,1.192945,1.123588,1.127619,1.12956,1580.564
48.4632,67.38789,1.825867,1.211456,1.182701,1.185608,1.125409,1.131289,1.136679,1581.207
48.6156,64.83761,1.833295,1.195616,1.188495,1.196688,1.12565,1.13295,1.142545,1581.162
48.768,65.58989,1.854538,1.177565,1.193735,1.188622,1.126848,1.134955,1.147687,1579.524
48.9204,65.44231,1.855396,1.231555,1.18914,1.187095,1.124174,1.137222,1.143526,1576.99
49.0728,66.35126,1.850124,1.207606,1.191381,1.190499,1.109472,1.120025,1.121017,1576.056
49.2252,63.11645,1.822238,1.207973,1.186477,1.193007,1.111136,1.11556,1.12479,1575.907
49.3776,61.61189,1.827816,1.223395,1.170013,1.188661,1.121477,1.126051,1.142166,1577.037
49.53,60.55868,1.829757,1.114012,1.169109,1.183691,1.125625,1.134973,1.150755,1580.131
49.6824,62.95947,1.850303,1.134587,1.147331,1.172701,1.125556,1.14348,1.157802,1585.655
49.8348,65.96208,1.855272,1.156141,1.139516,1.17851,1.073847,1.075616,1.073325,1585.785
49.9872,62.05022,1.869069,1.177219,1.133184,1.172471,1.04608,1.042493,1.039471,1580.67
50.1396,61.83106,1.884926,1.14938,1.140645,1.146681,1.088288,1.099212,1.11104,1575.681
50.292,60.333,1.846767,1.179315,1.14658,1.150156,1.106128,1.115268,1.122844,1574.391
50.4444,68.83379,1.855956,1.087686,1.15233,1.138658,1.109663,1.123302,1.130919,1574.625
50.5968,70.63926,1.824736,1.104245,1.146125,1.144348,1.114679,1.123779,1.132885,1577.041
50.7492,72.29427,1.829317,1.120004,1.16195,1.116343,1.091811,1.09984,1.11277,1580.504
50.9016,69.95548,1.828121,1.108786,1.150069,1.119808,1.107544,1.11716,1.130218,1583.868
51.054,67.77068,1.83707,1.13182,1.125691,1.107463,1.142975,1.15381,1.176074,1583.792
51.2064,67.46976,1.87983,1.160813,1.124424,1.11173,1.135198,1.152596,1.16851,1581.987
51.3588,69.8838,1.85476,1.178864,1.151143,1.129718,1.132635,1.144161,1.153213,1580.156
51.5112,69.65468,1.867625,1.150183,1.154082,1.141535,1.132236,1.142287,1.153138,1580.296
51.6636,69.57616,1.852101,1.077219,1.129884,1.146477,1.141153,1.141786,1.152799,1581.989
51.816,63.70836,1.858699,0.943519,1.131202,1.14309,1.138906,1.139189,1.153444,1583.442
51.9684,64.46075,1.868699,1.144673,1.119735,1.138819,1.113436,1.119989,1.131667,1583.441
52.1208,62.05392,1.847737,1.199154,1.13116,1.141113,1.124337,1.126986,1.123418,1581.475
52.2732,66.2667,1.852218,1.214497,1.150537,1.146842,1.104587,1.122986,1.137487,1581.617
52.4256,65.52093,1.858418,1.259262,1.173437,1.165682,1.124834,1.14035,1.151332,1585.412
52.578,67.02519,1.857279,1.243114,1.181488,1.17612,1.133678,1.14714,1.154832,1586.899
52.7304,66.72427,1.848239,1.286013,1.20388,1.197321,1.161843,1.169718,1.181748,1588.587
52.8828,68.52298,1.843123,1.257309,1.214819,1.205786,1.185737,1.198172,1.209377,1591.346
53.0352,70.18112,1.848376,1.306585,1.219239,1.215335,1.186221,1.200343,1.212801,1590.305
53.1876,68.21883,1.865974,1.268725,1.220179,1.210148,1.172677,1.181722,1.18855,1587.666
53.34,70.02386,1.89034,1.1764,1.218467,1.215927,1.150333,1.160496,1.165037,1585.772
53.4924,71.44976,1.901863,1.154763,1.205952,1.215936,1.12904,1.137528,1.141267,1584.005
53.6448,70.10201,1.884318,1.182552,1.200687,1.214119,1.139918,1.149615,1.15121,1581.47
53.7972,69.20648,1.866889,1.184755,1.198174,1.214351,1.123982,1.134235,1.139675,1580.266
53.9496,68.30719,1.890824,1.190013,1.191629,1.215164,1.123643,1.127394,1.138119,1581.054
54.102,68.90901,1.852415,1.184068,1.189073,1.218752,1.126604,1.128712,1.146731,1581.719
54.2544,66.65216,1.857267,1.20384,1.18009,1.213119,1.135903,1.141941,1.157177,1582.549
54.4068,64.39532,1.881057,1.18934,1.180899,1.210074,1.141687,1.151101,1.15834,1583.258
54.5592,65.59898,1.88648,1.137989,1.184593,1.211923,1.134291,1.137,1.14,1586.287
54.7116,66.2008,1.885493,1.182542,1.190691,1.216163,1.134392,1.132747,1.129701,1590.844
54.864,69.51084,1.865526,1.301291,1.202203,1.209074,1.170298,1.159135,1.157311,1592.2
55.0164,69.42916,1.86141,1.316329,1.204771,1.212442,1.177889,1.168206,1.167548,1591.279
55.1688,67.77414,1.881572,1.260063,1.20804,1.20633,1.199285,1.194251,1.190649,1590.826
55.3212,66.56376,1.872801,1.220223,1.208236,1.214721,1.171845,1.174346,1.174813,1591.95
55.4736,65.44179,1.900114,1.183633,1.212094,1.217693,1.166942,1.171689,1.173909,1593.066
55.626,66.78939,1.904857,1.177024,1.220187,1.222754,1.149998,1.156737,1.16023,1592.054
55.7784,63.02892,1.913122,1.22971,1.217405,1.224309,1.153127,1.159874,1.162511,1588.119
55.9308,63.85643,1.889728,1.214418,1.221897,1.227151,1.163517,1.169085,1.175655,1586.318
56.0832,65.51795,1.901178,1.208841,1.215528,1.22626,1.161666,1.169083,1.17977,1581.196
56.2356,71.24109,1.891434,1.235722,1.211067,1.217523,1.156525,1.166656,1.178981,1578.334
56.388,68.30439,1.888827,1.233757,1.202085,1.207492,1.140581,1.14891,1.156985,1576.236
56.5404,65.14481,1.882407,1.175373,1.185405,1.198896,1.113254,1.119482,1.127802,1574.745
56.6928,63.03841,1.880987,1.157722,1.17331,1.194012,1.095012,1.104242,1.109259,1576.072
56.8452,66.79926,1.851145,1.128429,1.163123,1.185902,1.085307,1.092386,1.09826,1575.926
56.9976,68.60474,1.851138,1.160229,1.156307,1.17892,1.085195,1.091195,1.08986,1575.435
57.15,69.35702,1.863506,1.180018,1.153127,1.173484,1.092199,1.097185,1.102114,1576.427
57.3024,69.73333,1.861553,1.189504,1.153749,1.166799,1.100357,1.104185,1.109521,1577.702
57.4548,69.28196,1.872662,1.184919,1.149235,1.168961,1.103868,1.112487,1.119577,1576.826
57.6072,68.82352,1.863167,1.158248,1.140738,1.158504,1.097176,1.103891,1.11023,1574.305
57.7596,67.54784,1.870719,1.184483,1.139973,1.164044,1.083949,1.095115,1.104941,1571.039
57.912,65.96804,1.844595,1.148375,1.142372,1.162366,1.065141,1.073792,1.079455,1569.146
58.0644,62.96599,1.83704,1.146361,1.144253,1.166739,1.063608,1.069447,1.076107,1570.563
58.2168,62.65849,1.821213,1.158204,1.145585,1.176771,1.06626,1.07635,1.081461,1571.611
58.3692,64.68965,1.827382,1.160554,1.140626,1.170619,1.068228,1.076769,1.08156,1571.788
58.5216,63.18509,1.801315,1.174391,1.147167,1.180038,1.072184,1.079113,1.087447,1575.002
58.674,64.08791,1.808328,1.191169,1.157382,1.17987,1.07659,1.08508,1.098601,1578.068
58.8264,62.88426,1.802326,1.184238,1.166533,1.185747,1.087444,1.095976,1.1104,1580.605
58.9788,64.53927,1.813271,1.193424,1.181756,1.189426,1.08733,1.106877,1.114429,1581.431
59.1312,62.58701,1.820885,1.186924,1.192243,1.196164,1.088037,1.112709,1.120077,1581.338
59.2836,60.02925,1.821157,1.185632,1.219425,1.204627,1.110744,1.129327,1.140331,1581.648
59.436,59.42743,1.821444,1.226309,1.2319,1.225639,1.125895,1.15437,1.178797,1581.902
59.5884,59.88163,1.814956,1.270241,1.230668,1.217895,1.131377,1.158716,1.182125,1581.628
59.7408,62.13848,1.817707,1.290655,1.222755,1.218818,1.146233,1.183538,1.212928,1577.579
59.8932,63.63998,1.796327,1.248996,1.221628,1.226257,1.110588,1.133717,1.149059,1572.381
60.0456,63.94089,1.786028,1.178623,1.219041,1.214441,1.081826,1.104085,1.115106,1562.188
60.198,65.89682,1.775569,1.164149,1.213439,1.211319,1.109232,1.124178,1.135863,1561.131
60.3504,65.22283,1.784118,1.196885,1.208138,1.208951,1.099888,1.115405,1.126843,1567.163
60.5028,64.62101,1.815065,1.219115,1.186463,1.200274,1.123926,1.132833,1.14722,1574.858
60.6552,62.36417,1.841928,1.182864,1.177875,1.190113,1.120555,1.129743,1.140137,1579.615
60.8076,60.25777,1.838774,1.211054,1.167217,1.184784,1.116823,1.129203,1.136889,1582.163
60.96,62.20686,1.806948,1.171532,1.159056,1.17012,1.092429,1.102534,1.111384,1582.25
61.1124,60.84666,1.792627,1.14262,1.152693,1.16917,1.069172,1.075799,1.087578,1553.58
61.2648,60.46473,1.786892,1.093772,1.144831,1.161196,1.067223,1.074129,1.083555,1544.891
61.4172,64.98527,1.790501,1.113001,1.142155,1.148416,1.079547,1.091899,1.096491,1536.578
61.5696,69.04336,1.795033,1.137425,1.140688,1.140466,1.07413,1.093032,1.089239,1535.162
61.722,72.20245,1.780706,1.10523,1.144164,1.132988,1.064416,1.077278,1.068199,1539.938
61.8744,65.95559,1.742195,1.110173,1.153699,1.133712,1.085238,1.096516,1.082456,1547.141
62.0268,63.10115,1.719505,1.169506,1.165801,1.124862,1.147268,1.160136,1.150505,1539.671
62.1792,61.67558,1.689137,1.198451,1.159787,1.124067,1.18332,1.19156,1.188359,1526.677
62.3316,55.27507,1.685295,1.203906,1.161665,1.123133,1.1876,1.196275,1.196991,1510.418
62.484,51.3693,1.673247,1.265768,1.13891,1.117543,1.197056,1.201672,1.213386,1512.748
62.6364,52.42181,1.674576,1.268421,1.128153,1.122126,1.132725,1.136584,1.141723,1518.23
62.7888,57.39013,1.674788,1.125213,1.11949,1.129511,1.077421,1.076439,1.072139,1523.754
62.9412,61.4495,1.702734,1.136474,1.10117,1.122137,1.022105,1.01973,1.019515,1528.573
63.0936,59.42155,1.705496,1.056378,1.090452,1.10985,1.000799,1.000716,1.002077,1533.309
63.246,62.1291,1.707069,1.056865,1.080784,1.112269,0.983782,0.988796,0.996156,1538.074
63.3984,64.08798,1.70213,1.056662,1.070732,1.102523,0.979648,0.986074,0.998159,1542.503
63.5508,65.14118,1.7154,1.057445,1.069255,1.098137,0.977795,0.984453,0.995874,1546.417
63.7032,65.06931,1.706681,1.060904,1.062027,1.093239,0.979292,0.991692,0.997317,1545.47
63.8556,63.48644,1.718799,1.056291,1.076336,1.09031,0.981086,0.996469,0.998745,1531.654
64.008,62.42757,1.719669,1.055486,1.086657,1.082664,0.992868,1.005681,1.003333,1518.083
64.1604,60.99843,1.731577,1.067431,1.111934,1.085192,1.032836,1.029136,1.020297,1524.49
64.3128,58.29329,1.733018,1.201885,1.11615,1.083891,1.069472,1.057513,1.044778,1524.49
64.4652,60.47742,1.738629,1.265903,1.12058,1.077282,1.155998,1.130522,1.126439,1524.49
64.6176,60.7782,1.735337,1.280341,1.114282,1.085942,1.199701,1.190781,1.190953,1524.49
64.77,66.56408,1.764911,1.213413,1.115064,1.082878,1.170802,1.170612,1.179772,1524.49
64.9224,71.75077,1.76158,1.082211,1.097993,1.084647,1.096491,1.103608,1.102188,1537.735
65.0748,75.96655,1.782706,1.047915,1.08375,1.085464,1.023554,1.027447,1.026143,1551.983
65.2272,76.42462,1.779704,1.060351,1.066496,1.083478,0.956709,0.960754,0.964421,1566.026
65.3796,74.47591,1.759123,1.046841,1.054762,1.077131,0.949829,0.955824,0.960533,1552.348
65.532,78.83914,1.733136,1.06947,1.058062,1.077496,0.951003,0.957033,0.962315,1550.866
65.6844,77.25934,1.735192,1.053536,1.045899,1.061408,0.956889,0.967571,0.974772,1531.668
65.8368,76.87991,1.743338,1.059397,1.044783,1.067264,0.952904,0.95979,0.966931,1512.94
65.9892,72.21576,1.736992,1.095605,1.04366,1.059024,0.964424,0.969039,0.974491,1513.568
66.1416,72.35977,1.732076,1.080478,1.041411,1.063609,0.983508,0.989469,0.998619,1520.475
66.294,71.22829,1.734918,1.073471,1.050606,1.056137,0.986565,0.992525,1.000153,1527.446
66.4464,68.21915,1.73979,1.072139,1.046329,1.054605,0.987056,0.995848,1.00038,1534.481
66.5988,68.45129,1.745486,1.078028,1.061267,1.060362,0.990679,0.999564,1.005572,1541.562
66.7512,65.52066,1.754217,1.087885,1.061411,1.060818,0.997167,1.003407,1.009431,1548.526
66.9036,66.1225,1.755072,1.107341,1.06103,1.068593,1.000686,1.006371,1.012984,1544.961
67.056,64.23895,1.737677,1.073475,1.063317,1.071917,1.00839,1.013051,1.018893,1540.153
67.2084,63.86589,1.725597,1.066233,1.050485,1.065964,1.008023,1.014225,1.023563,1535.375
67.3608,59.95403,1.732145,1.058332,1.043458,1.061151,0.999301,1.004619,1.015497,1534.225
67.5132,57.47433,1.744555,1.032006,1.032878,1.064959,0.982299,0.9918,1.002317,1537.87
67.6656,53.70803,1.727935,1.015078,1.033705,1.058575,0.96079,0.97243,0.978125,1540.926
67.818,52.20347,1.716399,1.021826,1.031345,1.061889,0.943746,0.955086,0.960193,1532.664
67.9704,52.20347,1.701674,1.071074,1.048446,1.067701,0.950724,0.953065,0.956752,1534.17
68.1228,55.5184,1.705145,1.141676,1.0502,1.061803,0.962276,0.965654,0.970102,1539.198
68.2752,59.87851,1.718734,1.109995,1.065552,1.067501,1.022185,1.024963,1.030077,1544.259
68.4276,63.9341,1.739836,1.120608,1.069604,1.073191,1.033481,1.040774,1.048696,1549.354
68.58,65.53683,1.757677,1.12729,1.076569,1.080861,1.042922,1.049111,1.052871,1554.483
68.7324,64.11062,1.76229,1.10289,1.085913,1.082695,1.047417,1.049876,1.055337,1554.172
68.8848,60.88255,1.756423,1.091217,1.08019,1.094181,1.043341,1.046401,1.049821,1544.714
69.0372,60.32702,1.741697,1.072045,1.075201,1.088425,1.0315,1.034621,1.039022,1535.371
69.1896,58.37109,1.751762,1.072859,1.074636,1.094452,1.01386,1.019735,1.027426,1540.299
69.342,59.34906,1.77648,1.066582,1.06552,1.093344,1.001261,1.008382,1.017027,1551.213
69.4944,60.02906,1.788319,1.061244,1.068255,1.096147,0.989215,0.996624,1.002935,1562.282
69.6468,61.60886,1.780244,1.047347,1.065317,1.093377,0.9829,0.988665,0.994896,1561.082
69.7992,60.25163,1.776811,1.061868,1.073416,1.101301,0.983116,0.986567,0.992071,1553.124
69.9516,59.72174,1.778885,1.095899,1.07437,1.098009,1.001996,1.009384,1.019987,1545.246
70.104,60.62447,1.783195,1.109039,1.079985,1.101133,1.008071,1.012597,1.018918,1546.323
70.2564,64.46423,1.78651,1.109591,1.087619,1.110735,1.008537,1.013804,1.021813,1548.228
70.4088,65.81831,1.781603,1.15032,1.085125,1.112305,1.006908,1.012932,1.019854,1550.165
70.5612,68.07216,1.813604,1.157611,1.109632,1.122505,1.023942,1.030852,1.035913,1552.14
70.7136,67.54556,1.843138,1.130228,1.096181,1.118729,1.022763,1.030549,1.03812,1554.119
70.866,68.75558,1.863388,1.108072,1.115942,1.146304,1.032331,1.03778,1.041637,1556.104
71.0184,73.7158,1.863641,1.212243,1.111753,1.13448,1.018323,1.025807,1.030551,1557.72
71.1708,74.69019,1.845798,1.13944,1.12872,1.164869,1.033244,1.04456,1.061446,1557.72
71.3232,77.84978,1.814438,1.102662,1.132424,1.165338,1.058915,1.063539,1.068699,1562.985
71.4756,74.24664,1.808294,1.151369,1.157736,1.188587,1.038312,1.050215,1.057451,1562.302
71.628,74.17498,1.79813,1.212672,1.172212,1.205991,1.05293,1.063671,1.069991,1552.248
71.7804,74.02453,1.806217,1.232768,1.197702,1.218154,1.082013,1.08683,1.090577,1542.322
71.9328,71.39155,1.808641,1.159226,1.227658,1.234721,1.128062,1.140596,1.145059,1537.111
